name	description	datasheet
ADuM5403	Quad-Channel 2.5kV isolator with integrated isoPower dc-dc converter, 1 Input / 3 output, SOIC-16	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401_5402_5403_5404.pdf
ADuM5404	Quad-Channel 2.5kV isolator with integrated isoPower dc-dc converter, 0 Input / 4 output, SOIC-16	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401_5402_5403_5404.pdf
ADuM5410	Quad-Channel 2.5kV isolator with integrated dc-dc converter, 4 Input / 0 output, SSOP-24	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5410-5411-5412.pdf
ADuM5411	Quad-Channel 2.5kV isolator with integrated dc-dc converter, 3 Input / 1 output, SSOP-24	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5410-5411-5412.pdf
ADuM5412	Quad-Channel 2.5kV isolator with integrated dc-dc converter, 2 Input / 2 output, SSOP-24	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5410-5411-5412.pdf
ADuM7640C	Low Power Six-Channel 6/0 Digital Isolator, 25Mbps 6ns, Fail-Safe High, QSOP-20	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7640_7641_7642_7643.pdf
ADuM7641C	Low Power Six-Channel 5/1 Digital Isolator, 25Mbps 6ns, Fail-Safe High, QSOP-20	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7640_7641_7642_7643.pdf
ADuM7642C	Low Power Six-Channel 4/2 Digital Isolator, 25Mbps 6ns, Fail-Safe High, QSOP-20	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7640_7641_7642_7643.pdf
ADuM7643C	Low Power Six-Channel 3/3 Digital Isolator, 25Mbps 6ns, Fail-Safe High, QSOP-20	https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7640_7641_7642_7643.pdf
CNY17-1	DC Optocoupler Base Connected, Vce 70V, CTR 40-80%, Viso 5000V (RMS), DIP6	http://www.vishay.com/docs/83606/cny17.pdf
EL814	AC/DC NPN Optocoupler, DIP4/SMD4	http://www.everlight.com/file/ProductFile/EL814.pdf
FODM214	AC/DC Optocoupler, Vce 80V, CTR 20-400%, SOP-4	https://www.onsemi.com/pub/Collateral/FODM214-D.PDF
FODM217A	DC Optocoupler, Vce 80V, CTR 80-160%, SOP-4	https://www.onsemi.com/pub/Collateral/FODM214-D.PDF
H11AA1	AC/DC NPN Optocoupler, DIP-6	https://www.vishay.com/docs/83608/h11aa1.pdf
H11L1	Schmitt Trigger Output Optocoupler, High Speed, DIP-6, 1.6mA turn on threshold	https://www.onsemi.com/pub/Collateral/H11L3M-D.PDF
HCNW2201	Opto Coupler, 1kV/us, 50V CMR, Schmitt trigger output, WDIP-8	https://docs.broadcom.com/docs/AV02-0674EN
HCPL-0201	Opto Coupler, 1kV/us, 50V CMR, Schmitt trigger output, SOIC-8	https://docs.broadcom.com/docs/AV02-0674EN
HCPL-061A	Single High Speed HCMOS/LSTTL/TTL Compatible Optocoupler with enable, dV/dt 1000/us, VCM 50, -0.5V to 7V VCC, SOIC-8	http://docs.avagotech.com/docs/AV02-0391EN
HCPL-063A	Dual High Speed HCMOS/LSTTL/TTL Compatible Optocoupler, dV/dt 1000/us, VCM 50, -0.5V to 7V VCC, SOIC-8	http://docs.avagotech.com/docs/AV02-0391EN
HCPL-2201	Opto Coupler, 1kV/us, 50V CMR, Schmitt trigger output, DIP-8	https://docs.broadcom.com/docs/AV02-0674EN
HCPL-2202	Opto Coupler, 1kV/us, 50V CMR, Schmitt trigger output, DIP-8	https://docs.broadcom.com/docs/AV02-0674EN
HCPL-2601	Single High Speed LSTTL/TTL Compatible Optocoupler with enable, dV/dt 10000V/us, VCM 1000, max 7V VCC, DIP-8	https://docs.broadcom.com/doc/6N137-HCNW137-2601-2611-HCPL-0600-0601-0611-0630-0631-0661-2601-2611-2630-2631-4661-High-CMR-High-Speed-TTL-Compatible-Optocouplers-DS
HCPL-261A	Single High Speed HCMOS/LSTTL/TTL Compatible Optocoupler with enable, dV/dt 1000/us, VCM 50, -0.5V to 7V VCC, DIP-8	https://docs.broadcom.com/doc/AV02-0391EN
HCPL-263A	Dual High Speed HCMOS/LSTTL/TTL Compatible Optocoupler, dV/dt 1000/us, VCM 50, -0.5V to 7V VCC, DIP-8	https://docs.broadcom.com/doc/AV02-0391EN
HCPL-9000	High Speed Digital Isolator, CMOS, excellent transient immunity, active-low logic output enable, DIP-8	https://docs.broadcom.com/docs/AV02-0137EN
HCPL2731	Low Input Current high Gain Split Darlington Optocouplers, DIP-8	http://www.onsemi.com/pub/Collateral/HCPL2731-D.pdf
ILD74	Dual Optocoupler, NPN Phototransistor Output, TTL compatible, DIP8/SMD8	https://www.vishay.com/docs/83640/ild74.pdf
ILQ74	Quad Optocoupler, NPN Phototransistor Output, TTL compatible, DIP16/SMD16	https://www.vishay.com/docs/83640/ild74.pdf
ISO1211	Isolated, 1 Channel, 24 to 60V Digital Input Receiver, SOIC-8	http://www.ti.com/lit/ds/symlink/iso1211.pdf
ISO1212	Isolated, 2 Channels, 24 to 60V Digital Inputs Receiver, SSOP-16	http://www.ti.com/lit/ds/symlink/iso1212.pdf
ISO1540	I2C Isolator, 2.5 kVrms, Bidirectional clock and data, SOIC-8	http://www.ti.com/lit/ds/symlink/iso1541.pdf
ISO1541	I2C Isolator, 2.5 kVrms, Unidirectional Clock, Bidirectional data, SOIC-8	http://www.ti.com/lit/ds/symlink/iso1541.pdf
ISO1642DWR	I2C Isolator with Bidirectional Clock and Data and two 1/1 Auxiliary GPIOs, SOIC-16	https://www.ti.com/lit/ds/symlink/iso1642.pdf
ISO1643DWR	I2C Isolator with Bidirectional Clock and Data and two 2/0 Auxiliary GPIOs, SOIC-16	https://www.ti.com/lit/ds/symlink/iso1643.pdf
ISO1644DWR	I2C Isolator with Bidirectional Clock and Data and three 2/1 Auxiliary GPIOs, SOIC-16	https://www.ti.com/lit/ds/symlink/iso1644.pdf
ISO6731	General-purpose, triple-channel, 2/1, digital isolator	https://www.ti.com/lit/ds/symlink/iso6731.pdf
ISO6740	General-purpose, quad-channel, 4/0 digital isolator	https://www.ti.com/lit/ds/symlink/iso6740.pdf
ISO6741	General-purpose, quad-channel, 3/1 digital isolator	https://www.ti.com/lit/ds/symlink/iso6741.pdf
ISO6742	General-purpose, quad-channel, 2/2 digital isolator	https://www.ti.com/lit/ds/symlink/iso6742.pdf
ISO7320C	Low Power Dual-Channel 2/0 Digital Isolator, 25Mbps 33ns, Fail-Safe High, SO8	http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=iso7320c&fileType=pdf
ISO7321C	Low Power Dual-Channel 1/1 Digital Isolator, 25Mbps 33ns, Fail-Safe High, SO8	http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=iso7321c&fileType=pdf
ISO7330C	Low Power Quad-Channel 3/0 Digital Isolator, 25Mbps 31ns, Fail-Safe High, SO16	http://www.ti.com/lit/ds/symlink/iso7330-q1.pdf
ISO7331C	Low Power Quad-Channel 2/1 Digital Isolator, 25Mbps 31ns, Fail-Safe High, SO16	http://www.ti.com/lit/ds/symlink/iso7331c.pdf
ISO7340C	Low Power Quad-Channel 4/0 Digital Isolator, 25Mbps 31ns, Fail-Safe High, SO16	http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=iso7340c&fileType=pdf
ISO7341C	Low Power Quad-Channel 3/1 Digital Isolator, 25Mbps 31ns, Fail-Safe High, SO16	http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=iso7341c&fileType=pdf
ISO7342C	Low Power Quad-Channel 2/2 Digital Isolator, 25Mbps 31ns, Fail-Safe High, SO16	http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=iso7342c&fileType=pdf
ISO7720D	Low Power Dual-Channel 2/0 Digital Isolator, 100Mbps 11ns, Fail-Safe High, SOIC-8 (150mil)	https://www.ti.com/lit/ds/symlink/iso7720.pdf
ISO7721D	Low Power Dual-Channel 1/1 Digital Isolator, 100Mbps 11ns, Fail-Safe High, SOIC-8 (150mil)	https://www.ti.com/lit/ds/symlink/iso7721.pdf
ISO7760DBQ	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SSOP-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISO7760DW	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SOIC-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISO7761DBQ	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SSOP-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISO7761DW	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SOIC-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISO7762DBQ	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SSOP-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISO7762DW	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SOIC-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISO7763DBQ	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SSOP-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISO7763DW	Default high, High-speed, robust EMC, reinforced, six-channel, digital, isolator, SOIC-16	https://www.ti.com/lit/ds/symlink/iso7763.pdf
ISOW7740	Quad-Channel 4/0 Digital Isolator with Integrated Low-Emissions, Low-Noise DC-DC Converter, SOIC-20W	https://www.ti.com/lit/ds/symlink/isow7741.pdf
ISOW7741	Quad-Channel 3/1 Digital Isolator with Integrated Low-Emissions, Low-Noise DC-DC Converter, SOIC-20W	https://www.ti.com/lit/ds/symlink/isow7741.pdf
ISOW7742	Quad-Channel 2/2 Digital Isolator with Integrated Low-Emissions, Low-Noise DC-DC Converter, SOIC-20W	https://www.ti.com/lit/ds/symlink/isow7741.pdf
ISOW7743	Quad-Channel 1/3 Digital Isolator with Integrated Low-Emissions, Low-Noise DC-DC Converter, SOIC-20W	https://www.ti.com/lit/ds/symlink/isow7741.pdf
ISOW7744	Quad-Channel 0/4 Digital Isolator with Integrated Low-Emissions, Low-Noise DC-DC Converter, SOIC-20W	https://www.ti.com/lit/ds/symlink/isow7741.pdf
LTV-247	DC Quad Optocoupler, Vce 80V, CTR 100-600%, SOP-16	http://optoelectronics.liteon.com/upload/download/DS70-2009-0014/LTV-2X7%20sereis%20Mar17.PDF
LTV-352T	DC Darlington Optocoupler, Vce 300V, CTR 1000%, SO-4	http://optoelectronics.liteon.com/upload/download/DS70-2001-002/S_110_LTV-352T%2020140520.pdf
LTV-354T	AC/DC Optocoupler, Vce 35V, CTR 20%, SO-4	http://optoelectronics.liteon.com/upload/download/DS70-2001-004/S_110_LTV-354T%2020140520.pdf
LTV-355T	DC Darlington Optocoupler, Vce 35V, CTR 600%, SO-4	http://optoelectronics.liteon.com/upload/download/DS70-2001-006/S_110_LTV-355T%2020140520.pdf
LTV-356T	DC Optocoupler, Vce 80V, CTR 50%, SO-4	http://optoelectronics.liteon.com/upload/download/DS70-2001-010/S_110_LTV-356T%2020140520.pdf
LTV-814	AC/DC Optocoupler, Vce 35V, CTR 20%, DIP4	https://optoelectronics.liteon.com/upload/download/DS-70-96-0013/LTV-8X4%20series%20201509.pdf
LTV-817	DC Optocoupler, Vce 35V, CTR 50%, DIP-4	http://www.us.liteon.com/downloads/LTV-817-827-847.PDF
LTV-817M	DC Optocoupler, Vce 35V, CTR 50%, DIP-4	http://www.us.liteon.com/downloads/LTV-817-827-847.PDF
LTV-817S	DC Optocoupler, Vce 35V, CTR 50%, SMDIP-4	http://www.us.liteon.com/downloads/LTV-817-827-847.PDF
LTV-824	Dual AC/DC Optocoupler, Vce 35V, CTR 20%, DIP8	http://optoelectronics.liteon.com/upload/download/DS-70-96-0013/S_110_LTV-814%20824%20844%20(M,%20S,%20S-TA,%20S-TA1,%20S-TP)%20Series.pdf
LTV-827M	DC Optocoupler, Vce 35V, CTR 50%, DIP-8	http://www.us.liteon.com/downloads/LTV-817-827-847.PDF
LTV-827S	DC Optocoupler, Vce 35V, CTR 50%, SMDIP-8	http://www.us.liteon.com/downloads/LTV-817-827-847.PDF
LTV-844	Quad AC/DC Optocoupler, Vce 35V, CTR 20%, DIP16	http://optoelectronics.liteon.com/upload/download/DS-70-96-0013/S_110_LTV-814%20824%20844%20(M,%20S,%20S-TA,%20S-TA1,%20S-TP)%20Series.pdf
LTV-847M	DC Optocoupler, Vce 35V, CTR 50%, DIP-16	http://www.us.liteon.com/downloads/LTV-817-827-847.PDF
LTV-847S	DC Optocoupler, Vce 35V, CTR 50%, SMDIP-16	http://www.us.liteon.com/downloads/LTV-817-827-847.PDF
MAX14850AEE+	Six-channel digital isolator, bidirectional, 3V3, 5V, QSOP-16	https://datasheets.maximintegrated.com/en/ds/MAX14850.pdf
MID400	AC Line Monitor Logic-Out Device, DIP-8	https://www.onsemi.com/pub/Collateral/MID400-D.pdf
MOCD207M	8-pin SOIC Dual-Channel Phototransistor Output Optocoupler, VCEO 70V, VF 1.25-1.5V (IF 30mA), CTR 100-200%, SOIC8	https://www.onsemi.com/pdf/datasheet/mocd217m-d.pdf
NSL-32	Optocoupler, LED Input, Photocell Output	http://lunainc.com/wp-content/uploads/2016/06/NSL-32.pdf
PC3H4	AC/DC Optocoupler, Vce 70V, CTR 100-250%, SOP4	http://www.sharpsme.com/download/pc3h4-epdf
PC817	DC Optocoupler, Vce 35V, CTR 50-300%, DIP-4	http://www.soselectronic.cz/a_info/resource/d/pc817.pdf
PC827	Dual DC Optocoupler, Vce 35V, CTR 50%, DIP-8	http://optoelectronics.liteon.com/upload/download/DS-70-96-0016/LTV-8X7%20series.PDF
PC837	DC Triple Optocoupler, Vce 35V, CTR 50-300%, DIP12	http://www.soselectronic.cz/a_info/resource/d/pc817.pdf
PC847	DC Quad Optocoupler, Vce 35V, CTR 50-300%, DIP16	http://www.soselectronic.cz/a_info/resource/d/pc817.pdf
PS8802-1	Single DC Optocoupler Base Connected, Vcc 35V, CTR 15%, Viso 2500V, SSOP-8	http://www.cel.com/pdf/datasheets/ps8802.pdf
PS8802-2	Dual DC Optocoupler Base Connected, Vcc 35V, CTR 15%, Viso 2500V, SSOP-8	http://www.cel.com/pdf/datasheets/ps8802.pdf
SFH617A-1X007T	Optocoupler, Phototransistor Output, 5300 VRMS, VCEO 70V, CTR% 40-80, -55 to +110 degree Celsius, UL, BSI, FIMKO, cUL, 8mm clearence SMD PDIP-4	http://www.vishay.com/docs/83740/sfh617a.pdf
SFH617A-2X009T	Optocoupler, Phototransistor Output, 5300 VRMS, VCEO 70V, CTR% 63-125, -55 to +110 degree Celsius, UL, BSI, FIMKO, SMD PDIP-4	http://www.vishay.com/docs/83740/sfh617a.pdf
SFH620A-1	Optocoupler, Phototransistor Output, 5300 VRMS, VCEO 70V, CTR% 40-125, UL, cUL, BSI, THT PDIP-4	http://www.vishay.com/docs/83675/sfh620a.pdf
SFH620A-1X006	Optocoupler, Phototransistor Output, 5300 VRMS, VCEO 70V, CTR% 40-125, UL, cUL, BSI, THT PDIP-4	http://www.vishay.com/docs/83675/sfh620a.pdf
SFH620A-2X007T	Optocoupler, Phototransistor Output, 5300 VRMS, VCEO 70V, CTR% 63-200 UL, cUL, BSI, SMD-4	http://www.vishay.com/docs/83675/sfh620a.pdf
Si8640BA-B-IU	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 1.0kV isolation, Fail-Safe Low, QSOP-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8640BB-B-IS	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16W	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8640BB-B-IS1	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8641BA-B-IU	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 1.0kV isolation, Fail-Safe Low, QSOP-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8641BB-B-IS	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16W	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8641BB-B-IS1	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8642BA-B-IU	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 1.0kV isolation, Fail-Safe Low, QSOP-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8642BB-B-IS	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16W	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8642BB-B-IS1	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8645BA-B-IU	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 1.0kV isolation, Fail-Safe Low, QSOP-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8645BB-B-IS	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16W	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8645BB-B-IS1	Low-Power Quad-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16	https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf
Si8660BA-B-IS1	Low-Power Hex-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 1kV isolation, Fail-Safe Low, SOIC-16	https://www.skyworksinc.com/-/media/Skyworks/SL/documents/public/data-sheets/Si866x.pdf
Si8661BB-B-IS1	Low-Power Hex-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16	https://www.skyworksinc.com/-/media/Skyworks/SL/documents/public/data-sheets/Si866x.pdf
Si8662BB-B-IS1	Low-Power Hex-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16	https://www.skyworksinc.com/-/media/Skyworks/SL/documents/public/data-sheets/Si866x.pdf
Si8663BB-B-IS1	Low-Power Hex-Channel Digital Isolator, 150Mbps, 2.5-5.5V, 2.5kV isolation, Fail-Safe Low, SOIC-16	https://www.skyworksinc.com/-/media/Skyworks/SL/documents/public/data-sheets/Si866x.pdf
TCMT1100	Optocoupler, Vce 70V, CTR 50-600%, Viso 3750V (RMS), SOP-4	http://www.vishay.com/docs/83510/tcmt1100.pdf
TCMT4100	Quad Optocoupler, Vce 70V, CTR 50-600%, Viso 3750V (RMS), SOP-16	https://www.vishay.com/docs/84181/tcmt4100.pdf
TLP127	DC Darlington Optocoupler, Vce 300V, CTR 1000%, SOIC-4-6 (MFSOP-4-6)	https://toshiba.semicon-storage.com/info/docget.jsp?did=16902&prodName=TLP127
TLP130	AC DC Optocoupler Base Connected, Vce 80V, CTR 50-100%, SOIC-5-6 (MFSOP-5-6)	https://toshiba.semicon-storage.com/info/docget.jsp?did=16740&prodName=TLP130
TLP131	DC Optocoupler Base Connected, Vce 80V, CTR 50-200%, SOIC-5-6 (MFSOP-5-6)	https://www.mouser.com/datasheet/2/408/toshiba%20america%20electronic%20components%20inc_tlp131_e-1209373.pdf
TLP184	AC/DC Optocoupler, Vce 80V, CTR 50-100%, SOIC-4-6 (MFSOP-4-6)	https://toshiba.semicon-storage.com/info/docget.jsp?did=11793&prodName=TLP184
TLP185	DC Optocoupler, Vce 80V, CTR 50-100%, SOIC-4-6 (MFSOP-4-6)	https://toshiba.semicon-storage.com/info/docget.jsp?did=11791&prodName=TLP185
TLP2310	5-Mbps low-power non inverting photocouple, 3.75 kVrms, 2.7 - 5.5 Vdd, push-pull output	https://toshiba.semicon-storage.com/info/TLP2310_datasheet_en_20220913.pdf?did=29657&prodName=TLP2310
TLP2703	100 kbps, High-speed GaA&As, high-gain, 4.5 - 18 VCC, 5 kVrms, CTR 900%, SO-6L	https://toshiba.semicon-storage.com/info/docget.jsp?did=15216&prodName=TLP2703
TLP2745	10-Mbps low-power non inverting photocouple,5 kVrms, 4.5 - 30 Vdd, push-pull output	https://toshiba.semicon-storage.com/info/docget.jsp?did=29405&prodName=TLP2745
TLP2748	10-Mbps inverting photocouple,5 kVrms, 4.5 - 30 Vdd, push-pull output, SO-6L	https://toshiba.semicon-storage.com/info/docget.jsp?did=29407&prodName=TLP2748
TLP2768A	20-Mbps high speed inverting photocouple,5 kVrms, 2.7 - 5.5 Vdd, open collector, SO-6L	https://toshiba.semicon-storage.com/info/docget.jsp?did=36717&prodName=TLP2768A
TLP290	AC/DC Phototransistor Optocoupler, Vce 80V, CTR 50-600%, not recommended for new designs, SOP4	https://toshiba.semicon-storage.com/info/docget.jsp?did=12882&prodName=TLP290
TLP290-4	Quad AC/DC Phototransistor Optocoupler, Vce 80V, CTR 50-600%, SOP16	https://toshiba.semicon-storage.com/info/docget.jsp?did=12855&prodName=TLP290-4
TLP291	DC Optocoupler, Vce 80V, CTR 50-100%, SOP4	https://toshiba.semicon-storage.com/info/docget.jsp?did=12884&prodName=TLP291
TLP291-4	Quad DC Optocoupler, Vce 80V, CTR 50-100%, SOP16	https://toshiba.semicon-storage.com/info/docget.jsp?did=12858&prodName=TLP291-4
TLP3021	Photo-Triac, Vdrm 400V, Ift 15mA, DIP6	https://toshiba.semicon-storage.com/info/docget.jsp?did=1421&prodName=TLP3021(S)
TLP627	DC Darlington Optocoupler, Vce 300V, CTR 1000%, DIP4	https://toshiba.semicon-storage.com/info/docget.jsp?did=16914&prodName=TLP627
TLP627-2	DC Dual Darlington Optocoupler, Vce 300V, CTR 1000%, DIP8	https://toshiba.semicon-storage.com/info/docget.jsp?did=16914&prodName=TLP627
TLP627-4	DC Quad Darlington Optocoupler, Vce 300V, CTR 1000%, DIP16	https://toshiba.semicon-storage.com/info/docget.jsp?did=16914&prodName=TLP627
TLP785	DC Optocoupler, Vce 80V, CTR 50-200%, DIP4	https://toshiba.semicon-storage.com/info/docget.jsp?did=10569&prodName=TLP785
TLP785F	DC Optocoupler, Vce 80V, CTR 50-200%, DIP4F	https://toshiba.semicon-storage.com/info/docget.jsp?did=10569&prodName=TLP785F
VO615A	DC Optocoupler, Vce 70V, CTR 50-600% @ 5mA, Viso 5000Vrms, DIP4	http://www.vishay.com/docs/81753/vo615a.pdf
VOA300	Linear Optocoupler, High Gain Stability, 5300VRMS isolation, 200 kHz Bandwidth, DIP-8	https://mouser.com/pdfDocs/Vishay_VOA300_DS.pdf
VTL5C	Low Cost Axial Vactrols	http://www.qsl.net/wa1ion/vactrol/vactrol.pdf
VTL5Cx2	Dual Element Axial Vactrols	http://www.alliedelec.com/m/d/ecb1ed91959ae54d97cf67f5103d9b2b.pdf
4N26	DC Optocoupler Base Connected, Vce 30V, CTR 20%, Viso 1500V, DIP6	https://www.vishay.com/docs/83725/4n25.pdf
